next10xgem1,2022-09-15,04:54:19,👀,['👀']
next10xgem1,2022-09-15,07:07:27,$ETH The Merge is completed ✅,"['ETH', 'The', 'Merge', 'completed', '✅']"
next10xgem1,2022-09-15,07:08:11,💪,['💪']
next10xgem1,2022-09-15,08:33:37,#BTC returns after peak update.,"['BTC', 'return', 'peak', 'update.']"
next10xgem1,2022-09-15,11:43:15,#ethereum is already deflationary in the firstminutes after The Merge!,"['ethereum', 'already', 'deflationary', 'firstminutes', 'The', 'Merge']"
next10xgem1,2022-09-15,14:14:07,#CHZ 👀,"['CHZ', '👀']"
next10xgem1,2022-09-15,14:24:54,#Coti news,"['Coti', 'news']"
next10xgem1,2022-09-15,19:16:07,#ILV on coinbase 🚀🚀,"['ILV', 'coinbase', '🚀🚀']"
next10xgem1,2022-09-15,21:50:27,✌️,['✌️']
next10xgem1,2022-09-16,09:06:55,What is the highest price #Ethereum #ETHwill reach in 2022?,"['What', 'highest', 'price', 'Ethereum', 'ETHwill', 'reach', '2022']"
next10xgem1,2022-09-16,13:30:59,💥BREAKING: White House just released framework for cryptocurrency regulation. 👀,"['💥BREAKING', 'White', 'House', 'released', 'framework', 'cryptocurrency', 'regulation.', '👀']"
next10xgem1,2022-09-16,19:56:41,The price of #Bitcoin,"['The', 'price', 'Bitcoin']"
next10xgem1,2022-09-16,19:59:36,Good news ✌️✌️🚀,"['Good', 'news', '✌️✌️🚀']"
next10xgem1,2022-09-16,20:01:11,#Bitcoin The Pi cycle revisited,"['Bitcoin', 'The', 'Pi', 'cycle', 'revisited']"
next10xgem1,2022-09-17,08:07:29,Bitcoin and the dollar,"['Bitcoin', 'dollar']"
next10xgem1,2022-09-17,12:22:41,#Eth  long use 5lev to 20lev Buy : 1400 1410Sell : 1450. - 1500 - 1600+++Sl : no ....1250,"['Eth', 'long', 'use', '5lev', '20lev', 'Buy', '1400', '1410Sell', '1450.', '-', '1500', '-', '1600Sl', '....1250']"
next10xgem1,2022-09-17,15:50:46,#Eth  long use 5lev to 20lev    Buy : 1400 1410  Sell : 1450. - 1500 - 1600+++  Sl : no ....1250,"['Eth', 'long', 'use', '5lev', '20lev', 'Buy', '1400', '1410', 'Sell', '1450.', '-', '1500', '-', '1600', 'Sl', '....1250']"
next10xgem1,2022-09-17,20:38:23,#cZ thought 👀🙃,"['cZ', 'thought', '👀🙃']"
next10xgem1,2022-09-18,07:08:16,💥,['💥']
next10xgem1,2022-09-18,10:05:35,#Bitcoin,['Bitcoin']
next10xgem1,2022-09-18,10:08:33,#Ethereum 2016-2019.2019- 2022 move and chart same,"['Ethereum', '2016-2019.2019-', '2022', 'move', 'chart']"
next10xgem1,2022-09-18,11:41:23,#xrp  long use only 5lev to 30lev Buy : 0.3750 0.3760Sell : 0.3850  0.4000- 0.4500+++Sl : no ....0.3150Buy and hold,"['xrp', 'long', 'use', '5lev', '30lev', 'Buy', '0.3750', '0.3760Sell', '0.3850', '0.4000-', '0.4500Sl', '....0.3150Buy', 'hold']"
next10xgem1,2022-09-18,11:50:25,Xrp long time chart,"['Xrp', 'long', 'time', 'chart']"
next10xgem1,2022-09-18,11:57:04,Time To settle The debate,"['Time', 'To', 'settle', 'The', 'debate']"
next10xgem1,2022-09-18,18:19:57,#xrp  long use only 5lev to 30lev   Buy : 0.3750 0.3760  Sell : 0.3850  0.4000- 0.4500+++  Sl : no ....0.3150  Buy and hold,"['xrp', 'long', 'use', '5lev', '30lev', 'Buy', '0.3750', '0.3760', 'Sell', '0.3850', '0.4000-', '0.4500', 'Sl', '....0.3150', 'Buy', 'hold']"
next10xgem1,2022-09-18,18:29:28,"Welcome, to Satoshi's Place in U.K 🏴󠁧󠁢󠁥󠁮󠁧󠁿","['Welcome', 'Satoshis', 'Place', 'U.K', '🏴\U000e0067\U000e0062\U000e0065\U000e006e\U000e0067\U000e007f']"
next10xgem1,2022-09-18,18:42:11,We're at the bottom of the rainbow chart. It has been working successfully since 2013.,"['Were', 'bottom', 'rainbow', 'chart.', 'It', 'working', 'successfully', 'since', '2013.']"
