TCGFORYOU,2022-09-15,10:58:49,#DOT is being building the range below the major level and made a support around $6.81 - $6.86. You can took the opportunity at the support but could be risky. Overall direction we're looking for short-sell.,"['DOT', 'building', 'range', 'major', 'level', 'made', 'support', 'around', '6.81', '-', '6.86.', 'You', 'took', 'opportunity', 'support', 'could', 'risky.', 'Overall', 'direction', 'were', 'looking', 'short-sell.']"
TCGFORYOU,2022-09-15,17:50:02,Here is the analysis of #ICP: The price took the liquidity below the support level of $6.00-$6.15. The resistance on the way is $6.70-$6.80 zone and $7.20-$7.35 zone. You can open a small position near the support level with proper risk management and stop loss.,"['Here', 'analysis', 'ICP', 'The', 'price', 'took', 'liquidity', 'support', 'level', '6.00-6.15.', 'The', 'resistance', 'way', '6.70-6.80', 'zone', '7.20-7.35', 'zone.', 'You', 'open', 'small', 'position', 'near', 'support', 'level', 'proper', 'risk', 'management', 'stop', 'loss.']"
TCGFORYOU,2022-09-16,09:04:22,"#VITE achieved an easy target of 142 Satoshi, and made a high of 152 Satoshi, which is 20.8% in profit. I hope you took some profits out there","['VITE', 'achieved', 'easy', 'target', '142', 'Satoshi', 'made', 'high', '152', 'Satoshi', '20.8', 'profit.', 'I', 'hope', 'took', 'profit']"
TCGFORYOU,2022-09-16,10:59:01,"#TOTAL2 (Altcoin MarketCap) is been below major resistance level and rejected hard after testing it. The level is around $605B - $640B. Now, market looks like in a range and might break below to the downside, which means altcoin can dump. Use tight stops in every open trade.","['TOTAL2', 'Altcoin', 'MarketCap', 'major', 'resistance', 'level', 'rejected', 'hard', 'testing', 'it.', 'The', 'level', 'around', '605B', '-', '640B.', 'Now', 'market', 'look', 'like', 'range', 'might', 'break', 'downside', 'mean', 'altcoin', 'dump.', 'Use', 'tight', 'stop', 'every', 'open', 'trade.']"
TCGFORYOU,2022-09-16,16:57:51,Here's the analysis of #MATIC : #MATIC in being making HH and HL in short-term part but trying to back to pro-trend direction. Price is expected to dip down till major support $0.673 - $0.710.  There's can be potential short-term buys but short-sell looking good above $0.87.,"['Heres', 'analysis', 'MATIC', 'MATIC', 'making', 'HH', 'HL', 'short-term', 'part', 'trying', 'back', 'pro-trend', 'direction.', 'Price', 'expected', 'dip', 'till', 'major', 'support', '0.673', '-', '0.710.', 'Theres', 'potential', 'short-term', 'buy', 'short-sell', 'looking', 'good', '0.87.']"
TCGFORYOU,2022-09-17,09:46:26,"#ETH on daily TF, trying to broke below the build-up support. Still there's no Candle break. #ETH has been successfully completed, so less volatility is Expected these days. Keep an eye on $1425 mark on daily TF. Breaking below will lead in lower support around $1245 - $1270","['ETH', 'daily', 'TF', 'trying', 'broke', 'build-up', 'support.', 'Still', 'there', 'Candle', 'break.', 'ETH', 'successfully', 'completed', 'le', 'volatility', 'Expected', 'days.', 'Keep', 'eye', '1425', 'mark', 'daily', 'TF.', 'Breaking', 'lead', 'lower', 'support', 'around', '1245', '-', '1270']"
TCGFORYOU,2022-09-17,11:25:07,"#LTC took a sharp bounce within a single candle to the upside. Trades made around 9.6% in favor. I hope you close you position at resistance level. Currently, price dipped below that support and trending lower.","['LTC', 'took', 'sharp', 'bounce', 'within', 'single', 'candle', 'upside.', 'Trades', 'made', 'around', '9.6', 'favor.', 'I', 'hope', 'close', 'position', 'resistance', 'level.', 'Currently', 'price', 'dipped', 'support', 'trending', 'lower.']"
TCGFORYOU,2022-09-17,12:14:00,"#BEAM took a pretty good time directly hits the 2nd target of $0.3045. Price made a high of $0.3565, which is 83.85% in Massive profits.","['BEAM', 'took', 'pretty', 'good', 'time', 'directly', 'hit', '2nd', 'target', '0.3045.', 'Price', 'made', 'high', '0.3565', '83.85', 'Massive', 'profits.']"
TCGFORYOU,2022-09-17,12:15:45,"#BEAM in #BTC pair also performed very well. Price hits out the 3rd target of 1450 satoshi, and nearly came towards the 4th target also. Price made a high of 1768 Satoshi, which is 110.3% in profits. I hope you enjoyed our free call 🚀🚀🚀","['BEAM', 'BTC', 'pair', 'also', 'performed', 'well.', 'Price', 'hit', '3rd', 'target', '1450', 'satoshi', 'nearly', 'came', 'towards', '4th', 'target', 'also.', 'Price', 'made', 'high', '1768', 'Satoshi', '110.3', 'profits.', 'I', 'hope', 'enjoyed', 'free', 'call', '🚀🚀🚀']"
TCGFORYOU,2022-09-17,16:38:37,#DNT/USDT BUY/LONG CALLLying above strong  support. EMA'S are also acting as a support. MACD crossover is showing bullish momentum. It will pump hard from here 🚀Targets: $0.0517-0.0675-0.0795-0.0900Stop if 1D close below $0.0412,"['DNTUSDT', 'BUYLONG', 'CALLLying', 'strong', 'support.', 'EMAS', 'also', 'acting', 'support.', 'MACD', 'crossover', 'showing', 'bullish', 'momentum.', 'It', 'pump', 'hard', '🚀Targets', '0.0517-0.0675-0.0795-0.0900Stop', '1D', 'close', '0.0412']"
TCGFORYOU,2022-09-17,16:41:47,#DNT will pump like BEAMIf you missed #BEAM pump #DNT is another opportunity for quick profit✌🏻Buy and hold🚀,"['DNT', 'pump', 'like', 'BEAMIf', 'missed', 'BEAM', 'pump', 'DNT', 'another', 'opportunity', 'quick', 'profit✌🏻Buy', 'hold🚀']"
